CGid,SYMBOL,seqnames,start,annotation,distanceToTSS,GENENAME,genic,Promoter,main_Categories
cg13087210,KHDRBS3,chr8,135542684.0,"Exon (ENST00000355849.10/10656, exon 3 of 9)",85228.0,"KH RNA binding domain containing, signal transduction associated 3",True,False,Exon
cg15391310,RUNX1T1,chr8,92169298.0,Distal Intergenic,-66013.0,RUNX1 partner transcriptional co-repressor 1,False,False,Intergenic_upstream
cg16296826,ADGRB1,chr8,142449388.0,Promoter (<=1kb),-41.0,adhesion G protein-coupled receptor B1,False,True,Promoter
cg18168101,BAALC-AS2,chr8,103141399.0,Promoter (<=1kb),75.0,BAALC antisense RNA 2,True,True,Promoter
cg18502834,EGR3,chr8,22692929.0,Promoter (<=1kb),550.0,early growth response 3,True,True,Exon
cg18635807,EYA1,chr8,71354785.0,"Exon (ENST00000388742.8/2138, exon 2 of 17)",1892.0,EYA transcriptional coactivator and phosphatase 1,True,False,Exon
cg19384462,GPAT4,chr8,41629387.0,Distal Intergenic,10681.0,glycerol-3-phosphate acyltransferase 4,False,False,Intergenic_downstream
cg19643847,ZFPM2,chr8,104869327.0,"Intron (ENST00000521923.5/ENST00000521923.5, intron 4 of 4)",165608.0,"zinc finger protein, FOG family member 2",True,False,Intron
cg19691778,GDF6,chr8,96145528.0,"Intron (ENST00000287020.7/392255, intron 1 of 1)",15277.0,growth differentiation factor 6,True,False,Intron
cg22146484,PLAG1,chr8,56211303.0,Promoter (<=1kb),20.0,PLAG1 zinc finger,True,True,Exon
cg22416332,XPO7,chr8,21990865.0,"Exon (ENST00000252512.14/23039, exon 18 of 28)",71203.0,exportin 7,True,False,Exon
cg22882174,FGFR1,chr8,38423109.0,"Exon (ENST00000341462.8/2260, exon 8 of 19)",44597.0,fibroblast growth factor receptor 1,True,False,Exon
cg23076498,ZFHX4-AS1,chr8,76681260.0,5' UTR,1895.0,ZFHX4 antisense RNA 1,True,False,fiveUTR
cg23108693,GPAT4,chr8,41629392.0,Distal Intergenic,10686.0,glycerol-3-phosphate acyltransferase 4,False,False,Intergenic_downstream
cg23274273,NSD3,chr8,38317888.0,3' UTR,64382.0,nuclear receptor binding SET domain protein 3,True,False,threeUTR
cg25217825,LINC02055,chr8,136042419.0,"Intron (ENST00000650054.1/ENST00000650054.1, intron 2 of 5)",-155826.0,long intergenic non-protein coding RNA 2055,True,False,Intron
cg26045960,PDE7A,chr8,65841464.0,Promoter (<=1kb),487.0,phosphodiesterase 7A,True,True,Exon
cg02499612,LMX1B,chr9,126615424.0,Promoter (<=1kb),981.0,LIM homeobox transcription factor 1 beta,True,True,Exon
cg03320248,MED27,chr9,132099317.0,Distal Intergenic,-19451.0,mediator complex subunit 27,False,False,Intergenic_upstream
cg03942000,MIR219A2,chr9,128393488.0,Promoter (<=1kb),21.0,microRNA 219a-2,True,True,Exon
cg04111974,MVB12B,chr9,126429465.0,"Intron (ENST00000361171.8/89853, intron 7 of 9)",102636.0,multivesicular body subunit 12B,True,False,Intron
cg04902782,MLLT3,chr9,20379093.0,"Intron (ENST00000380338.9/4300, intron 5 of 10)",243405.0,MLLT3 super elongation complex subunit,True,False,Intron
cg05111574,MLLT3,chr9,20619597.0,"Intron (ENST00000380338.9/4300, intron 2 of 10)",2901.0,MLLT3 super elongation complex subunit,True,False,Intron
cg06220792,INVS,chr9,100168552.0,"Intron (ENST00000262457.7/27130, intron 3 of 16)",69309.0,inversin,True,False,Intron
cg06799948,NFIB,chr9,14314636.0,"Intron (ENST00000635877.1/4781, intron 1 of 9)",7311.0,nuclear factor I B,True,False,Intron
cg08026739,KLF4,chr9,107638135.0,Distal Intergenic,-147654.0,Kruppel like factor 4,False,False,Intergenic_upstream
cg08160490,NFIB,chr9,14087940.0,3' UTR,92861.0,nuclear factor I B,True,False,threeUTR
cg08538268,ELAVL2,chr9,23765097.0,5' UTR,56177.0,ELAV like RNA binding protein 2,True,False,fiveUTR
cg08912313,CNTLN,chr9,17502326.0,"Intron (ENST00000380647.8/54875, intron 25 of 25)",367286.0,centlein,True,False,Intron
cg09009312,DENND1A,chr9,123654382.0,"Intron (ENST00000473039.5/57706, intron 6 of 17)",144132.0,DENN domain containing 1A,True,False,Intron
cg09191327,PRDM12,chr9,130664721.0,Promoter (<=1kb),127.0,PR/SET domain 12,True,True,Exon
cg09377007,MLLT3,chr9,20603560.0,"Intron (ENST00000380338.9/4300, intron 2 of 10)",18938.0,MLLT3 super elongation complex subunit,True,False,Intron
cg10013179,KLF4,chr9,107638123.0,Distal Intergenic,-147642.0,Kruppel like factor 4,False,False,Intergenic_upstream
cg10186512,MAPKAP1,chr9,125546052.0,"Intron (ENST00000373511.6/79109, intron 6 of 10)",161178.0,MAPK associated protein 1,True,False,Intron
cg10404717,MIR219B,chr9,128392683.0,Promoter (<=1kb),62.0,microRNA 219b,True,True,Exon
cg10439738,MAPKAP1,chr9,125542176.0,"Intron (ENST00000373511.6/79109, intron 7 of 10)",165054.0,MAPK associated protein 1,True,False,Intron
cg10932472,PBX3,chr9,125885630.0,"Intron (ENST00000342287.9/5090, intron 2 of 7)",138285.0,PBX homeobox 3,True,False,Intron
cg10975089,TLE1,chr9,81683503.0,"Intron (ENST00000376499.8/7088, intron 4 of 19)",6043.0,"TLE family member 1, transcriptional corepressor",True,False,Intron
cg12648670,PTPRD-AS2,chr9,10615210.0,"Intron (ENST00000429581.2/101929428, intron 1 of 2)",2008.0,PTPRD antisense RNA 2 (head to head),True,False,Intron
cg12850734,ZNF618,chr9,113965190.0,"Intron (ENST00000374126.9/114991, intron 1 of 14)",88908.0,zinc finger protein 618,True,False,Intron
cg13959241,NACC2,chr9,136012869.0,"Intron (ENST00000371753.5/138151, intron 4 of 4)",37710.0,NACC family member 2,True,False,Intron
cg14136214,DAB2IP,chr9,121783622.0,3' UTR,216520.0,DAB2 interacting protein,True,False,threeUTR
cg15254020,DENND1A,chr9,123422950.0,"Intron (ENST00000473039.5/57706, intron 14 of 17)",375564.0,DENN domain containing 1A,True,False,Intron
cg15437942,LHX2,chr9,124018172.0,"Intron (ENST00000373615.9/9355, intron 3 of 4)",6404.0,LIM homeobox 2,True,False,Intron
cg16454989,GRIN3A,chr9,101737926.0,Promoter (<=1kb),653.0,glutamate ionotropic receptor NMDA type subunit 3A,True,True,Exon
cg16571746,NFIB,chr9,14314661.0,"Intron (ENST00000635877.1/4781, intron 1 of 9)",7286.0,nuclear factor I B,True,False,Intron
cg16764258,DENND1A,chr9,123422862.0,"Intron (ENST00000473039.5/57706, intron 14 of 17)",375652.0,DENN domain containing 1A,True,False,Intron
cg17365410,MIR4475,chr9,36819253.0,"Intron (ENST00000658385.1/ENST00000658385.1, intron 2 of 2)",4345.0,microRNA 4475,True,False,Intron
cg17437489,PBX3,chr9,125763666.0,"Intron (ENST00000342287.9/5090, intron 2 of 7)",16321.0,PBX homeobox 3,True,False,Intron
cg17516812,BNC2,chr9,16773158.0,"Intron (ENST00000380672.9/54796, intron 1 of 6)",97511.0,basonuclin 2,True,False,Intron
cg17604804,PTCH1,chr9,95460145.0,"Intron (ENST00000331920.10/5727, intron 16 of 23)",48515.0,patched 1,True,False,Intron
cg17856858,S1PR3,chr9,89001452.0,"Exon (ENST00000358157.3/1903, exon 2 of 2)",9984.0,sphingosine-1-phosphate receptor 3,True,False,Exon
cg19342019,LINC01507,chr9,79936513.0,Distal Intergenic,-38509.0,long intergenic non-protein coding RNA 1507,False,False,Intergenic_upstream
cg19614548,LURAP1L-AS1,chr9,12775767.0,"Exon (ENST00000319264.4/286343, exon 1 of 2)",38577.0,LURAP1L antisense RNA 1,True,False,Exon
cg19756587,MIR181A2HG,chr9,124658727.0,Promoter (<=1kb),260.0,MIR181A2 host gene,True,True,Exon
cg20194417,NPR2,chr9,35801926.0,"Exon (ENST00000342694.6/4882, exon 9 of 22)",9772.0,natriuretic peptide receptor 2,True,False,Exon
cg20331456,MLLT3,chr9,20606794.0,"Intron (ENST00000380338.9/4300, intron 2 of 10)",15704.0,MLLT3 super elongation complex subunit,True,False,Intron
cg20766695,PAX5,chr9,37026581.0,"Intron (ENST00000358127.9/5079, intron 1 of 9)",7686.0,paired box 5,True,False,Intron
cg21633990,COL5A1,chr9,134830033.0,"Exon (ENST00000371817.7/1289, exon 64 of 66)",188259.0,collagen type V alpha 1 chain,True,False,Exon
cg21694863,FBXW2,chr9,120788196.0,"Exon (ENST00000608872.6/26190, exon 3 of 8)",5219.0,F-box and WD repeat domain containing 2,True,False,Exon
cg22661680,LINC01505,chr9,106638018.0,"Intron (ENST00000637185.1/100996590, intron 3 of 7)",644708.0,long intergenic non-protein coding RNA 1505,True,False,Intron
cg23510032,SMARCA2,chr9,2159889.0,"Exon (ENST00000635133.1/6595, exon 2 of 6)",144703.0,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 2",True,False,Exon
cg24024857,NR6A1,chr9,124769884.0,"Intron (ENST00000487099.7/2649, intron 1 of 9)",1426.0,nuclear receptor subfamily 6 group A member 1,True,False,Intron
cg24557436,TLE1,chr9,81687376.0,"Exon (ENST00000376499.8/7088, exon 2 of 20)",2170.0,"TLE family member 1, transcriptional corepressor",True,False,Exon
cg24638399,PBX3,chr9,125845524.0,"Intron (ENST00000342287.9/5090, intron 2 of 7)",98179.0,PBX homeobox 3,True,False,Intron
cg25108269,MVB12B,chr9,126437685.0,"Intron (ENST00000361171.8/89853, intron 7 of 9)",110856.0,multivesicular body subunit 12B,True,False,Intron
cg25229850,CNTLN,chr9,17332620.0,"Exon (ENST00000380647.8/54875, exon 10 of 26)",197580.0,centlein,True,False,Exon
cg25430089,PBX3,chr9,125763648.0,"Intron (ENST00000342287.9/5090, intron 2 of 7)",16303.0,PBX homeobox 3,True,False,Intron
cg25651791,NR6A1,chr9,124769837.0,"Intron (ENST00000487099.7/2649, intron 1 of 9)",1473.0,nuclear receptor subfamily 6 group A member 1,True,False,Intron
cg25905455,LINC00963,chr9,129437326.0,"Intron (ENST00000436510.1/ENST00000436510.1, intron 1 of 1)",-39620.0,long intergenic non-protein coding RNA 963,True,False,Intron
cg26275174,SMARCA2,chr9,2159835.0,"Exon (ENST00000635133.1/6595, exon 2 of 6)",144649.0,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 2",True,False,Exon
cg26425570,KLF9,chr9,70406687.0,"Intron (ENST00000377126.3/687, intron 1 of 1)",7936.0,Kruppel like factor 9,True,False,Intron
cg26581729,NPDC1,chr9,137045340.0,Promoter (<=1kb),836.0,"neural proliferation, differentiation and control 1",True,True,Promoter
cg26616379,PTCH1,chr9,95506573.0,5' UTR,2087.0,patched 1,True,False,fiveUTR
cg26917960,DENND1A,chr9,123422796.0,"Intron (ENST00000473039.5/57706, intron 14 of 17)",375718.0,DENN domain containing 1A,True,False,Intron
cg26920416,CACNA1B,chr9,138102700.0,"Intron (ENST00000371372.6/774, intron 37 of 46)",224918.0,calcium voltage-gated channel subunit alpha1 B,True,False,Intron
cg27547112,HNRNPK,chr9,83973650.0,"Intron (ENST00000448389.1/ENST00000448389.1, intron 1 of 1)",6564.0,heterogeneous nuclear ribonucleoprotein K,True,False,Intron
cg01090334,CNKSR2,chrX,21516521.0,3' UTR,143720.0,connector enhancer of kinase suppressor of Ras 2,True,False,threeUTR
cg01301326,BCOR,chrX,40155180.0,"Intron (ENST00000378455.8/54880, intron 1 of 13)",22148.0,BCL6 corepressor,True,False,Intron
cg01797373,FHL1,chrX,136169556.0,5' UTR,22854.0,four and a half LIM domains 1,True,False,fiveUTR
cg02287493,CNKSR2,chrX,21374917.0,"Exon (ENST00000642359.1/22866, exon 1 of 21)",2116.0,connector enhancer of kinase suppressor of Ras 2,True,False,Exon
cg02606236,DMD,chrX,31178668.0,"Exon (ENST00000378723.7/1756, exon 9 of 17)",88283.0,dystrophin,True,False,Exon
cg03222030,OGT,chrX,71547046.0,"Exon (ENST00000488174.5/8473, exon 4 of 20)",13942.0,O-linked N-acetylglucosamine (GlcNAc) transferase,True,False,Exon
cg04103301,OGT,chrX,71547703.0,"Exon (ENST00000488174.5/8473, exon 4 of 20)",14599.0,O-linked N-acetylglucosamine (GlcNAc) transferase,True,False,Exon
cg04958293,CASK,chrX,41520354.0,3' UTR,402814.0,calcium/calmodulin dependent serine protein kinase,True,False,threeUTR
cg05620664,MIR106A,chrX,134187454.0,Distal Intergenic,-17177.0,microRNA 106a,False,False,Intergenic_upstream
cg05901294,NLGN3,chrX,71148868.0,"Exon (ENST00000358741.3/54413, exon 3 of 8)",4037.0,neuroligin 3,True,False,Exon
cg07117595,FHL1,chrX,136209314.0,"Exon (ENST00000394155.8/2273, exon 7 of 8)",62612.0,four and a half LIM domains 1,True,False,Exon
cg07459759,EDA,chrX,69615634.0,Promoter (<=1kb),-432.0,ectodysplasin A,False,True,Promoter
cg08430237,RBM10,chrX,47171262.0,"Intron (ENST00000377604.8/8241, intron 4 of 23)",26041.0,RNA binding motif protein 10,True,False,Intron
cg09337540,BCOR,chrX,40168824.0,"Intron (ENST00000378455.8/54880, intron 1 of 13)",8504.0,BCL6 corepressor,True,False,Intron
cg09939922,ARHGAP4,chrX,153932370.0,"Exon (ENST00000494813.5/393, exon 5 of 14)",2628.0,Rho GTPase activating protein 4,True,False,Exon
cg10128645,TBC1D8B,chrX,106848291.0,"Exon (ENST00000357242.10/54885, exon 11 of 21)",45618.0,TBC1 domain family member 8B,True,False,Exon
cg10426441,TSPYL2,chrX,53083258.0,Promoter (<=1kb),891.0,TSPY like 2,True,True,Exon
cg11108049,NLGN3,chrX,71153499.0,"Exon (ENST00000612180.4/54413, exon 3 of 8)",8668.0,neuroligin 3,True,False,Exon
cg12325485,BCOR,chrX,40146141.0,"Intron (ENST00000378455.8/54880, intron 1 of 13)",31187.0,BCL6 corepressor,True,False,Intron
cg13068315,OGT,chrX,71546390.0,"Exon (ENST00000488174.5/8473, exon 4 of 20)",13286.0,O-linked N-acetylglucosamine (GlcNAc) transferase,True,False,Exon
cg15600660,CSTF2,chrX,100830839.0,"Exon (ENST00000415585.6/1478, exon 9 of 15)",10480.0,cleavage stimulation factor subunit 2,True,False,Exon
cg17829569,LINC01282,chrX,39514829.0,Distal Intergenic,-123023.0,long intergenic non-protein coding RNA 1282,False,False,Intergenic_upstream
cg19450032,FHL1,chrX,136208580.0,"Exon (ENST00000629039.2/2273, exon 6 of 7)",61878.0,four and a half LIM domains 1,True,False,Exon
cg22212874,CASK,chrX,41519436.0,3' UTR,403732.0,calcium/calmodulin dependent serine protein kinase,True,False,threeUTR
cg22710034,RBMX,chrX,136874425.0,3' UTR,6299.0,RNA binding motif protein X-linked,True,False,threeUTR
cg22901671,FRMPD3,chrX,107604355.0,3' UTR,81905.0,FERM and PDZ domain containing 3,True,False,threeUTR
cg23120731,PJA1,chrX,69082336.0,Distal Intergenic,83101.0,praja ring finger ubiquitin ligase 1,False,False,Intergenic_downstream
cg23292987,EDA,chrX,69617284.0,3' UTR,1217.0,ectodysplasin A,True,False,threeUTR
cg23597501,BCOR,chrX,40189345.0,Distal Intergenic,-12017.0,BCL6 corepressor,False,False,Intergenic_upstream
cg25326872,BCOR,chrX,40005294.0,Distal Intergenic,50938.0,BCL6 corepressor,False,False,Intergenic_downstream
cg25467897,NLGN3,chrX,71153510.0,"Exon (ENST00000612180.4/54413, exon 3 of 8)",8679.0,neuroligin 3,True,False,Exon
cg25906744,LOC389895,chrX,140088074.0,Promoter (3-4kb),-3668.0,chromosome 16 open reading frame 72-like,False,True,Promoter
cg26748472,BCOR,chrX,40154474.0,"Intron (ENST00000378455.8/54880, intron 1 of 13)",22854.0,BCL6 corepressor,True,False,Intron
cg26989456,GPR101,chrX,137237781.0,Distal Intergenic,-206108.0,G protein-coupled receptor 101,False,False,Intergenic_upstream
cg27035369,BCOR,chrX,40155247.0,"Intron (ENST00000378455.8/54880, intron 1 of 13)",22081.0,BCL6 corepressor,True,False,Intron
cg27069680,MED12,chrX,71129831.0,"Exon (ENST00000333646.10/9968, exon 27 of 45)",11275.0,mediator complex subunit 12,True,False,Exon
cg27208859,GPC3,chrX,133999650.0,Distal Intergenic,-13755.0,glypican 3,False,False,Intergenic_upstream
